,mq2,mq3,mq8,mq135,mq136,mq137,mq131,mq9,scp1,scp2,scp3,scp4,scp5,scp6,scp7,scp8,scp9,scp10,scp11,scp12,scp13,scp14,scp15,scp16,scp17,scp18,target
250,81.538,518.288,660.165,28.891,26.366,30.215,140.772,74.416,354.780,138.697,221.232,89.244,154.634,241.237,224.578,256.954,453.360,142.446,127.694,36.849,32.830,25.081,56.434,105.502,44.196,33.058,3
251,81.538,518.347,659.992,28.906,26.364,30.224,140.695,74.414,354.780,138.697,221.232,89.244,154.634,241.237,224.578,256.954,453.360,142.446,128.733,36.849,32.830,25.081,56.434,105.502,44.196,33.058,3
252,81.593,518.417,659.992,28.901,26.358,30.230,140.602,74.421,354.780,138.697,221.232,89.244,154.634,241.237,224.578,256.954,453.360,142.446,128.733,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
253,81.543,518.446,659.992,28.901,26.358,30.226,140.591,74.473,354.780,138.697,221.232,89.244,154.634,241.237,224.578,256.424,453.360,142.446,127.694,36.849,32.830,24.272,56.434,104.329,44.196,33.058,3
254,81.557,518.504,659.934,28.901,26.364,30.249,140.575,74.484,354.780,138.697,221.232,89.244,154.634,241.237,224.578,256.954,453.360,142.446,127.694,36.849,32.830,25.081,56.434,104.329,44.196,33.058,3
255,81.546,518.558,660.454,28.925,26.332,30.243,140.472,74.497,354.780,138.697,221.232,89.244,154.634,241.237,224.578,256.424,453.360,142.446,129.771,36.849,32.830,25.081,56.434,104.329,44.196,33.058,3
256,81.610,518.815,660.280,28.929,26.389,30.272,140.552,74.510,354.780,138.697,221.232,89.244,154.634,240.508,224.578,256.424,453.360,142.446,127.694,36.849,32.830,24.272,56.434,104.329,44.196,33.058,3
257,81.601,519.230,660.166,28.915,26.358,30.282,140.472,74.465,353.968,137.727,221.232,89.244,154.634,240.508,224.578,256.424,453.360,142.446,128.733,36.849,32.830,24.272,56.434,104.329,44.196,33.058,3
258,81.601,519.318,659.878,28.924,26.386,30.284,140.395,74.501,354.780,137.727,221.232,89.244,154.634,240.508,224.578,256.424,453.360,142.446,127.694,36.849,32.830,24.272,56.434,104.329,44.196,33.058,3
259,81.624,519.243,659.993,28.909,26.387,30.282,140.414,74.480,353.968,138.697,221.232,89.244,154.634,240.508,224.578,256.424,453.360,142.446,127.694,36.849,32.830,25.081,56.434,104.329,43.564,33.058,3
260,81.637,518.973,659.879,28.911,26.405,30.294,140.379,74.501,353.968,137.727,221.232,89.244,154.634,240.508,224.578,256.424,453.360,142.446,128.733,36.849,32.830,24.272,56.434,104.329,44.196,33.058,3
261,81.597,519.418,659.879,28.906,26.401,30.306,140.291,74.490,353.968,137.727,221.232,89.244,154.634,240.508,224.578,256.424,453.360,142.446,126.656,36.849,32.830,24.272,56.434,104.329,43.564,33.058,3
262,81.629,519.559,659.994,28.917,26.378,30.346,140.268,74.430,353.968,137.727,221.232,89.244,154.634,240.508,224.578,256.424,453.360,142.446,128.733,36.849,32.830,24.272,56.434,104.329,44.196,33.058,3
263,81.688,519.471,659.935,28.922,26.368,30.320,140.257,74.495,353.968,137.727,221.232,89.244,154.634,240.508,224.578,256.424,453.360,142.446,128.733,36.849,32.830,24.272,56.434,104.329,44.196,33.058,3
264,81.600,519.659,660.051,28.918,26.398,30.324,140.188,74.528,353.968,137.727,221.232,89.244,154.634,240.508,224.578,256.424,453.360,142.446,128.733,36.410,32.830,25.081,56.434,104.329,44.196,33.058,3
