,mq2,mq3,mq8,mq135,mq136,mq137,mq131,mq9,scp1,scp2,scp3,scp4,scp5,scp6,scp7,scp8,scp9,scp10,scp11,scp12,scp13,scp14,scp15,scp16,scp17,scp18,target
238,86.968,567.682,692.961,33.513,33.372,35.660,147.526,80.985,423.787,227.929,433.918,161.361,264.971,341.084,251.287,273.377,503.355,146.098,150.534,43.429,39.083,29.935,68.975,132.463,57.454,38.725,9
239,87.074,567.576,692.541,33.494,33.370,35.634,147.481,80.939,424.599,227.929,433.918,161.361,264.971,341.084,251.287,273.377,503.355,145.642,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
240,87.033,567.634,692.604,33.500,33.346,35.655,147.392,80.966,424.599,227.929,433.918,161.361,264.971,341.084,251.287,273.377,502.218,145.642,149.496,43.429,39.083,29.935,68.975,131.291,57.454,38.725,9
241,86.963,567.563,692.295,33.491,33.346,35.655,147.383,80.994,424.599,227.929,433.918,161.361,264.971,341.084,251.287,273.377,502.218,146.098,150.534,43.429,39.083,29.935,68.975,131.291,57.454,38.725,9
242,86.894,567.257,692.416,33.492,33.358,35.653,147.445,80.970,423.787,227.929,432.968,161.361,264.971,341.084,251.287,273.377,503.355,145.642,151.572,43.429,39.083,29.935,68.975,131.291,57.454,38.725,9
243,87.101,567.554,692.160,33.509,33.360,35.667,147.493,80.986,423.787,227.929,432.968,161.361,264.971,340.355,251.287,272.848,502.218,145.642,150.534,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
244,87.023,567.257,692.599,33.485,33.350,35.651,147.363,80.981,423.787,227.929,432.968,161.361,264.971,340.355,250.742,272.848,502.218,145.642,151.572,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
245,86.917,567.327,692.420,33.486,33.368,35.651,147.290,81.057,423.787,227.929,432.968,161.361,264.971,340.355,250.742,272.848,502.218,145.642,149.496,43.429,39.083,29.935,68.975,131.291,57.454,38.725,9
246,86.977,567.078,692.242,33.484,33.346,35.663,147.270,81.050,423.787,227.929,432.968,161.361,264.166,340.355,250.742,272.848,502.218,145.642,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
247,86.912,566.820,692.358,33.483,33.348,35.653,147.310,81.047,423.787,227.929,432.968,161.361,264.166,340.355,250.742,272.848,502.218,145.642,151.572,43.429,39.083,29.935,68.975,131.291,57.454,38.725,9
248,86.894,566.772,692.175,33.479,33.360,35.620,147.368,81.080,422.976,227.929,432.968,161.361,264.166,340.355,250.742,272.848,502.218,145.642,151.572,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
249,86.889,566.278,692.049,33.460,33.352,35.667,147.282,81.093,422.976,227.929,432.968,161.361,264.166,340.355,250.742,272.848,502.218,145.642,150.534,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
250,86.857,566.453,692.117,33.462,33.332,35.681,147.282,81.123,423.787,227.929,432.968,161.361,264.166,340.355,250.742,272.848,502.218,145.642,150.534,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
251,86.839,566.230,692.054,33.479,33.342,35.653,147.282,81.167,422.976,227.929,432.968,161.361,264.166,340.355,250.742,272.848,502.218,145.642,150.534,43.429,39.083,29.935,68.975,131.291,57.454,38.725,9
252,86.802,565.960,692.420,33.462,33.322,35.667,147.233,81.198,422.976,227.929,432.019,161.361,264.166,340.355,250.742,272.848,502.218,145.642,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
253,86.830,566.113,691.996,33.466,33.320,35.674,147.172,81.203,422.976,227.929,432.019,161.361,264.166,340.355,250.742,272.848,502.218,145.642,151.572,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
254,86.880,565.830,691.818,33.471,33.323,35.650,147.213,81.192,422.976,227.929,432.019,161.361,264.166,340.355,250.742,272.848,502.218,145.642,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
255,86.857,565.912,691.938,33.459,33.300,35.663,147.070,81.148,422.976,227.929,432.019,161.361,264.166,340.355,250.742,272.848,502.218,145.642,149.496,43.429,39.083,29.935,68.975,131.291,57.454,38.725,9
256,86.834,565.620,691.746,33.449,33.316,35.655,147.119,81.113,422.164,226.959,432.019,161.361,264.166,340.355,250.742,272.318,501.082,145.642,151.572,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
257,86.581,565.559,691.929,33.454,33.328,35.644,147.135,81.021,422.164,227.929,431.069,161.361,264.166,339.627,250.197,272.318,501.082,145.185,149.496,43.429,39.083,29.126,68.975,131.291,57.454,38.725,9
