,mq2,mq3,mq8,mq135,mq136,mq137,mq131,mq9,scp1,scp2,scp3,scp4,scp5,scp6,scp7,scp8,scp9,scp10,scp11,scp12,scp13,scp14,scp15,scp16,scp17,scp18,target
272,68.489,463.098,670.928,25.813,25.043,28.796,124.605,69.088,339.355,142.577,234.524,96.456,169.936,263.830,230.028,252.185,436.317,134.684,119.389,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
273,68.552,462.909,670.871,25.820,25.073,28.811,124.497,69.071,339.355,142.577,234.524,96.456,169.936,263.830,230.028,252.185,436.317,134.684,120.427,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
274,68.465,462.644,670.475,25.791,25.027,28.784,124.360,69.054,338.543,142.577,234.524,96.456,169.936,263.830,230.574,252.185,436.317,134.228,120.427,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
275,68.526,463.313,671.219,25.806,25.052,28.809,124.360,69.094,338.543,142.577,234.524,96.456,169.936,263.830,230.028,252.185,436.317,134.684,119.389,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
276,68.644,463.624,671.280,25.793,25.074,28.831,124.339,69.098,338.543,142.577,234.524,96.456,169.936,263.830,230.574,252.185,436.317,134.684,119.389,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
277,68.502,462.424,669.765,25.738,25.015,28.762,123.996,69.143,338.543,142.577,234.524,96.456,169.936,263.830,230.574,252.185,436.317,134.228,120.427,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
278,68.574,462.995,670.637,25.763,25.023,28.791,124.130,69.219,338.543,142.577,234.524,96.456,169.936,263.830,230.028,252.185,436.317,134.228,119.389,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
279,68.592,463.339,671.041,25.801,25.064,28.812,124.174,69.193,338.543,142.577,234.524,96.456,169.936,263.101,230.028,252.185,436.317,134.684,120.427,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
280,68.546,462.808,670.478,25.743,25.024,28.800,124.072,69.191,338.543,142.577,234.524,96.456,169.936,263.101,230.028,252.185,436.317,134.228,120.427,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
281,68.610,463.796,671.045,25.779,25.057,28.818,124.030,69.216,338.543,142.577,234.524,96.456,169.936,263.830,230.028,252.185,436.317,134.684,120.427,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
282,68.677,463.270,671.098,25.770,25.048,28.823,124.059,69.211,338.543,142.577,234.524,96.456,169.936,263.101,230.028,251.656,436.317,134.228,120.427,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
