,mq2,mq3,mq8,mq135,mq136,mq137,mq131,mq9,scp1,scp2,scp3,scp4,scp5,scp6,scp7,scp8,scp9,scp10,scp11,scp12,scp13,scp14,scp15,scp16,scp17,scp18,target
285,68.821,363.570,682.034,21.292,18.445,22.034,125.604,58.303,642.176,257.026,426.322,171.277,263.360,349.830,295.984,316.821,562.439,168.013,151.572,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
286,68.931,363.948,681.985,21.289,18.422,22.053,125.484,58.336,642.176,257.026,426.322,171.277,263.360,349.830,295.984,317.351,562.439,168.013,151.572,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
287,68.859,364.067,681.864,21.285,18.433,22.048,125.431,58.389,642.176,257.026,426.322,171.277,262.555,349.830,295.984,316.821,561.303,168.013,151.572,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
288,68.893,363.924,681.867,21.260,18.416,22.046,125.484,58.451,642.176,257.026,426.322,171.277,263.360,349.830,296.530,317.351,562.439,168.469,151.572,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
289,68.917,363.830,681.979,21.276,18.402,22.057,125.456,58.498,642.176,257.026,426.322,171.277,263.360,349.830,296.530,317.351,561.303,168.469,151.572,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
290,68.979,364.043,681.745,21.275,18.414,22.052,125.296,58.538,642.176,257.026,426.322,171.277,263.360,349.830,295.984,316.821,562.439,168.013,151.572,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
291,68.962,363.901,681.690,21.270,18.397,22.070,125.290,58.598,642.176,257.026,426.322,171.277,262.555,349.830,295.984,316.821,562.439,168.013,152.610,45.622,39.083,29.126,72.558,134.808,54.929,38.725,0
292,68.966,363.853,681.809,21.267,18.392,22.059,125.136,58.622,642.176,257.026,426.322,171.277,263.360,349.830,296.530,317.351,562.439,168.469,152.610,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
293,68.887,363.664,681.626,21.259,18.391,22.055,125.155,58.695,642.176,257.026,426.322,171.277,263.360,349.830,296.530,317.351,562.439,168.013,151.572,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
294,68.996,363.806,681.806,21.266,18.394,22.060,125.008,58.748,642.176,257.026,426.322,171.277,263.360,349.830,296.530,317.351,562.439,168.013,152.610,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
295,69.017,363.948,681.748,21.254,18.379,22.066,124.914,58.816,642.176,257.026,426.322,171.277,263.360,349.830,296.530,317.351,562.439,168.013,151.572,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
296,68.959,363.924,681.925,21.249,18.363,22.087,124.908,58.835,642.176,257.026,426.322,171.277,263.360,349.830,296.530,317.351,562.439,168.013,151.572,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
297,68.959,363.664,681.742,21.238,18.360,22.041,124.908,58.887,642.176,257.026,426.322,171.277,263.360,349.830,296.530,317.351,562.439,168.469,152.610,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
298,69.020,363.877,681.690,21.237,18.363,22.077,124.715,58.921,642.176,257.026,426.322,171.277,263.360,349.830,296.530,317.351,562.439,168.013,152.610,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
299,69.000,363.782,681.925,21.229,18.364,22.094,124.755,58.986,642.176,257.026,426.322,171.277,263.360,349.830,296.530,317.351,562.439,168.013,152.610,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
300,69.099,363.853,681.861,21.227,18.348,22.072,124.700,58.998,642.176,257.026,426.322,171.277,263.360,349.830,296.530,317.351,562.439,168.469,152.610,45.622,39.083,29.935,73.454,134.808,54.929,38.725,0
301,69.030,363.687,681.624,21.218,18.356,22.073,124.641,59.032,642.176,257.026,426.322,171.277,263.360,350.559,296.530,317.351,562.439,168.013,152.610,45.622,39.083,29.935,72.558,134.808,54.929,38.725,0
